###PLEASE READ
#This file contains mean gene expression values for every gene in every cell type of Drosophila melanogaster Ral517, as published in Witt et al. 2019. It is important to note that for most genes you are likely to observe a drop-off in expression in late spermatocytes, early spermatids, and late spermatids due to global post-meiotic down-regulation of gene expression.  Be careful not to over-interpret such events unless your #gene of interest deviates from global expression trends. 
#


"RNA.Early.spermatids" "RNA.Late.spermatocytes" "RNA.Early.spermatocytes" "RNA.Hub.cells" "RNA.Cyst" "RNA.Late.spermatogonia" "RNA.GSC..Early.spermatogonia" "RNA.Epithelial.cells" "RNA.Late.spermatids"
"mav" 0.0220214974965086 0.0174622137826934 0.0317049260765792 0.0136238191736114 0.0329414887169277 0.0402297109259881 0.00863045054912383 0.0334513018481445 0.0159154934936516
"Gat" 0.00150156607734917 0.00393043948716588 0.00253593457687518 0.00918856271941125 0.00558278752786271 0.00700927104979065 0.0181807119420855 0.00159912598170344 0
"Ekar" 0.00286485872310121 0.000431056984092938 0.0038414337278405 0.00745032778405362 0.010639343658126 0.0315820146798681 0.0233350124682257 0.0071321995988851 0
"CR44028" 0.000758401208345477 0.00181466817639475 0.00222178151403381 0.00269702000865204 0.0022710917349452 0.00103556170679209 0.00197536834199631 0.00242611273660664 0
"gw" 0.0847437820518699 0.0911166938673616 0.0975042074303591 0.113006709265555 0.154460648604223 0.279075256605002 0.446935363202785 0.216052100904194 0.0694461788751704
"RpS3A" 0.614689443688483 0.580943242565056 0.66564362390497 1.23766981212209 1.70899097235672 5.27160561589514 12.7833778813486 4.28414768800201 0.55563091231471
"Slip1" 0.340560373435164 0.365558087255068 0.369335723030783 0.398312171400145 0.464830534229928 0.596440227800909 0.530104617313614 0.18852856743703 0.167852922852122
"CG11360" 0.0444920074291521 0.0312324767678284 0.0324569046569277 0.0513365244744519 0.0626714676113085 0.0857526949222663 0.194611800998207 0.0838448263742379 0.0604287881559302
"myo" 0.00156475207838547 0.00163020382408448 0.0020462811924874 0.00055644698362332 0.00222066534701347 0.00149093200246779 0.00389892468442991 0.0433819604752443 0
"ey" 0.00594634312627929 0.00235063540537309 0.00454634183761234 0.00447042056822622 0.00566904871224306 0.00253889705979157 0.00158115691037512 0.00065359477124183 0
"bt" 0.0392380197693719 0.0431986230620681 0.0533514102473795 0.0407361850729679 0.0658247810600002 0.0728242958583871 0.0652946049041666 0.00772466698506922 0
"CR45200" 0.00358102305330445 0.00144212273016348 0.00279040918937733 0.00358651012867089 0.00264959803891177 0.00421886755948341 0 0.00066277643410902 0
"MED26" 0.639421260914208 0.596052577793122 0.5085715267752 0.928265438532985 0.766259960121049 1.16367091918703 1.9006080918938 0.611600685265624 0.426606059662245
"Sox102F" 0.00128684295728865 0.00461208465620423 0.00330744334671504 0.00209295306887616 0.00371547895246447 0.0127440336309886 0.0115869838607078 0 0
"fd102C" 0.0038355590062927 0.00533103755175982 0.0112305763238198 0.0373347104192828 0.0183997296829092 0.00958940997455122 0.00679572626340344 0.00303376704066947 0
"CR45123" 0 0.000243141288186859 0 0 0.00065829540392276 0.00476165962468338 0.0052414483359475 0 0
"Gyf" 0.059862230844527 0.0571932479060593 0.0704223953749956 0.137491106746463 0.11827976262104 0.192279327771062 0.265519982527745 0.109343555155669 0.0480085795431425
"CR43425" 0.00081574292481689 0.00296278161174535 0.00208208196348721 0 0.00239671720815403 0.00434779642973119 0.0083261731896084 0 0
"unc-13" 0.1371990502139 0.136711741144559 0.155918013901034 0.184457522330858 0.264939920756946 0.337327340444852 0.184426960718936 0.124803396109808 0.123468738027094
"CR44029" 0 0.000855241159608451 0.00177024744048886 0.00200018321678266 0.00261149298429658 0.00202640115948039 0.0131889721147952 0 0.011787684934042
"CR43361" 0 0.00057630729862947 0.000351124100024226 0 0.0013943132646821 0 0.0131367438038929 0.011818420066357 0.00534098447162175
"eIF4G1" 0.0353160922362283 0.0343685922056944 0.0370873988979874 0.0304769215567737 0.0578444780049319 0.102371209811394 0.16088619967553 0.101809593963916 0.0210409438678352
"mGluR" 0 0.00163211796480887 0.000846965474909548 0.00144353761411526 0.0017514969352105 0.0024618283737051 0 0 0
"4E-T" 0.301033632850403 0.268119575016623 0.233901845529277 0.251666473331839 0.225826680050164 0.257001035871641 0.322421579156331 0.186394028345941 0.275299282819178
"CR45201" 0.016193077385372 0.00985321090352577 0.0123375157538395 0.0155954969615387 0.00606594838636986 0.00130677137564345 0 0.0305267998149215 0
"CR44030" 0.0636821443484487 0.0954476079484696 0.10269681719074 0.0605944865891811 0.107575396889108 0.156922773835507 0.0909589884394013 0.0473552836620995 0.0165537638768291
"fuss" 0.0102895759694738 0.0115849090970399 0.0149088876878825 0.00949067678828135 0.0198253141833677 0.0371040960291103 0.0137974438471434 0 0
"mt:Cyt-b" 12.4811920348319 10.068366672045 14.8976979501228 18.3036459559283 17.050889103868 17.0707066887627 18.7868461706395 24.0609986579608 5.20243674121206
"mt:ND1" 2.16046602399335 3.36084515035981 2.07336018914767 3.81428317631058 1.81785169662262 2.64938407029826 3.90899951229888 9.52468900295386 1.72463962798278
"mt:lrRNA" 4.02542369535754 4.9843204967173 2.96259525041878 10.8680148926106 3.22150825710401 6.15244006514995 11.3285988629234 27.5156327965137 3.08409039820187
"mt:tRNA:Val-TAC" 0.000808862021727975 0.00130301452009272 0.00152105094966939 0 0.000646643580264104 0 0.00976191410098455 0.0147952687644104 0
"mt:srRNA" 0.0339170389674463 0.0273460935036323 0.021060530727243 0.046648362935994 0.0202425619168043 0.0436838813003327 0.0692541888879678 0.233567380750278 0.0506353328045943
"mt:CoI" 17.6786931115995 18.3291073896035 14.6725450987356 22.9409268044949 14.3212729658149 19.1554448702463 24.1585797119586 36.9188046412788 10.1438782135582
"mt:ND2" 0.308289877470472 0.451871439987609 0.319993717722435 0.622544576832398 0.295596844076951 0.573320659692496 0.915594094162615 1.21957708726359 0.193259742662252
"mt:CoII" 23.7389245919176 15.8633169180371 17.9700326058535 26.6033780063776 19.6566286964746 23.8144241667089 30.9567762212076 32.1445936101146 8.98614382233961
"mt:tRNA:Lys-CTT" 0.00209197816697641 0.000819413522748423 0.00316757961525531 0.00957949009596951 0.00275703277897823 0.0043245560035401 0.00947227306240638 0.00584997709456228 0
"mt:ATPase8" 0.143612107525121 0.143116635248229 0.146897946624924 0.277930317647566 0.197022985462716 0.292006809031471 0.265191989670572 0.207941181035186 0.0961171196038573
"mt:ATPase6" 24.2177556936901 23.9821338844703 28.3222001720863 42.4814996003047 36.6928986339135 41.7942097995862 32.9949673016662 29.9345328573486 8.57823735679358
"mt:CoIII" 13.1921788035733 11.3124374830041 10.01345128908 16.9989383803498 10.5367173102854 15.1533115506482 22.3750069502447 31.4085274067205 6.75695471981476
"mt:ND3" 0.278339632348684 0.243764363377206 0.320220231526585 0.52647097244606 0.40118701023493 0.59261316719388 0.995557507942635 1.1994187330848 0.0754946036192781
"mt:tRNA:Ser-GCT" 0.00098333367422234 0.00288440106893294 0.000318580431232232 0.00462738037613437 0.00083509502568672 0.00128392482466081 0.00142800736566199 0 0
"mt:ND5" 1.41135286421226 1.82141749280062 1.25880189468839 2.38106563459659 1.22348296758156 1.65903567583747 2.69480729308024 6.44664484651715 0.900579541517052
"mt:tRNA:His-GTG" 0 0 0 0.00185711574325301 0.000613387308717526 0 0 0 0
"mt:ND4" 2.05037473240239 3.36288088261951 2.01944053952306 4.19185467171146 2.00478876031529 3.2157265082557 5.41337819295695 10.1614126302283 1.15282344452364
"mt:ND4L" 0.0166069405513261 0.0194813917728521 0.0256388537979679 0.0592920992248077 0.03638407250867 0.0579040495341432 0.0754359607062632 0.0707432790061587 0.036257056276972
"mt:ND6" 0.239911379858022 0.248957386634843 0.349309593625225 0.556866571534069 0.434568951014491 0.602934718567778 0.767182904226379 0.973346618143985 0.206377329349397
"28SrRNA-Psi:CR40596" 0.00938190021881408 0.00408627042731238 0.00430685867491166 0.00508983559831017 0.00600380680087229 0.00343294993748096 0.00173989719991384 0 0.00363484295276674
"28SrRNA-Psi:CR45851" 0 0.000288242169541162 0.000304441056804801 0 0.000407810452391594 0 0 0 0
"pre-rRNA:CR45845" 0 0.000335174278055553 0.00111074815407917 0.00669976950413001 0.00237146611200499 0.00600333054493594 0.0111221580669509 0.00750568180112345 0
"28SrRNA-Psi:CR45848" 0 0 0.000159311417817453 0 0.000266145777128475 0 0 0 0
"Gpa2" 0.0198515628098477 0.0266998603419719 0.0257674701437 0.0243514882340482 0.0315643499315339 0.027316012292852 0.0166492001133848 0.0166343986172223 0.0442019313107769
"klhl10" 1.36486587234785 1.1853632415719 0.815039173310204 0.858613526103179 0.661267058764404 0.533234745062028 0.284904958204716 1.20645533746645 1.46869421496744
"CG32694" 0.0406806414997281 0.0387979083601929 0.0400410467044449 0.0469870276941421 0.057034530019207 0.0618515899849698 0.0380120453930563 0.0376341487612918 0.0400293221336391
"CG2990" 0.00105585861630784 0.00110760090727208 0.0019104502617031 0 0.00356655186660423 0.00153957263619021 0.00609926824542381 0.00764529438249548 0
"Cht6" 0.0531061092421164 0.0407436441242368 0.0409684547851876 0.03736247976249 0.0306826076597856 0.0245541998129217 0.0125855974325889 0.00730824477196519 0.00405622084337755
"CR45185" 0 0 0.000509289345748177 0 0 0 0 0 0
"Yp2" 0 0.000869808144755676 0.000173192472431655 0 0.000707599389689588 0 0 0 0
"Yp1" 0 0 0 0 0.000438488757180013 0 0 0 0
"CG15312" 0.00085237322013817 0.000648546254144341 0.000825852307161497 0.00204403672725192 0.00126644833094332 0.00781663238250775 0.0197725622325049 0 0.00310712625621115
"CR45602" 0 0 0.000130574400705937 0 0.000269230574556354 0 0 0.00455741984409978 0
"ZAP3" 0.0284216210409115 0.0242309445081168 0.0291944401354956 0.0995366987518486 0.0833590509734911 0.314985735665051 0.863466233483462 0.0945299022630992 0.0271559283869511
"CG2972" 0.0528634133076476 0.0587917117722725 0.0809154447260302 0.0856471465837402 0.10332570154044 0.174486835205664 0.233109765160382 0.0597175039051854 0.00754909387256435
"CG2974" 0.0697051224059643 0.0886885021871492 0.113869268505759 0.18175367162647 0.235013582852523 0.361634534584156 0.372262185878885 0.0650257581944898 0.0454660593238329
"RhoU" 0.00171027242704099 0.000637119396034692 0.00199124605145529 0 0.0021146934546695 0.0124538839024785 0.0142143945045161 0.0372873395181811 0.00910741006204879
"TfIIA-S-2" 0.0699015673285514 0.0748507055506979 0.144908839031434 0.515415345096316 1.02764367364771 2.05907396333107 2.90327642193277 0.117120201333349 0.0636802887711185
"CR44894" 0.00509790812056343 0.00701037107562346 0.00760858809245365 0.00573833251743787 0.0084986130732042 0.0119420722678502 0.00839643965265939 0.00207807061948948 0.0254681908353593
"CG14631" 2.00484933088948 1.90860425526443 1.57473542976437 1.44617341790277 1.36422476912707 1.07751606828447 0.483737326470567 1.31925967220489 1.14282936429074
"su(w[a])" 0.0287673211938265 0.037868995671455 0.0379556660800818 0.0513360798722239 0.0394549491053989 0.0499294933279441 0.0543151101727398 0.0626574554139654 0.0102329217342371
"CG11638" 0.000974717010410368 0.00247665504926074 0.00269906982656606 0 0.0105348299443642 0.0240704974618734 0.226090530924187 0.00851329580135018 0
"CG12645" 0.283908991283898 0.281865741065182 0.291590125809643 0.285724485954809 0.337871315017216 0.203059743679086 0.05963582267641 0.21317592547314 0.215983141639881
"CG43902" 0.00151349315220241 0.00250681140822707 0.00183197772881847 0.00138936590451611 0.00386310398825518 0.00680233695632001 0.00302608802988186 0 0
"CG32814" 0 0.00132184070899503 0.00171839614427467 0.00333674220595946 0.00938834595392351 0.0201155072559528 0.0477048793946676 0.00163610865954456 0
"CR32690" 10.0387233789446 9.19937976075604 7.41005632983528 8.97650334537424 7.91828535509821 7.89146979865249 4.90993566738212 5.47942846281849 6.33926891516656
"CG15309" 0.385392216596599 0.406271656471253 0.378334641716204 0.473496876505123 0.581303740292544 1.01245431109049 0.911912946684352 0.41104495691992 0.428070923054756
"CR43899" 0 0.000328038382512031 0.000759161980285387 0 0.00157529558396951 0 0 0 0
"ATPsyndelta" 0.180728888300794 0.185673167197563 0.211639654157033 0.500217531643098 0.77872209306761 2.06984810213293 2.93038433220381 2.76472375225849 0.0832542821040769
"CG2962" 0.000848536922938677 0.00235822961003243 0.00246537638140062 0.00837068706615195 0.00371945729739986 0.0172120713905873 0.0074973470377753 0.00213602369790131 0
"CR45629" 0 0 0.000523866428211413 0 0.0010752890689572 0 0 0 0
"CG15308" 0 0.00232013078235968 0.00274354938095226 0 0.00158560293633352 0.00290139641782253 0 0 0.00565297835644177
"CG34408" 0 0.00186062325134962 0.00241902817152681 0 0.002532835481425 0.00793652279832099 0.00936656279414794 0.00511900666699428 0
"Ipod" 0 0 0.000322045492058626 0.00311656967901826 0.000316698647453879 0 0 0.0071321995988851 0
"Hk" 0.0134286083403189 0.0103521306141487 0.0115605956640512 0.0125666297128026 0.0126880147400232 0.0305917473536397 0.0372357459032372 0.0640554632720242 0
"CR43959" 0.0523083509540501 0.0412236510812531 0.0376045750266537 0.0406129476502481 0.0344723197501192 0.0204955110028879 0.0114455942094647 0.0147770862626622 0.157827614066303
"CG12643" 0 0 0.000274769736091912 0 0.000143090728250245 0 0 0.0152085533433056 0.0217045447146178
"alpha-Man-Ia" 0.00363245929756692 0.00472277598106805 0.00453674267025147 0.00995039741407302 0.0116871853148858 0.0168223188338654 0.0350832698238078 0.0203175144969129 0
"CG3021" 0.325481046352075 0.336364800634476 0.365666893932887 0.390434960881748 0.578746879281491 0.700680678580444 0.790135113285607 0.304187828385056 0.312316954908637
"CDC45L" 0.0138013427403406 0.0180205505209959 0.014083728062409 0.0186498799875557 0.0224329433240699 0.0232814997979255 0.0268111147458313 0.0197908259889593 0
"CG33082" 0 0 0.000129996935972219 0 0.000473678135732505 0.00137471557134829 0.00345082749805638 0 0
"CG2909" 0.0197633787564814 0.0361996872490946 0.0483130803960823 0.100929952832493 0.15264600692871 0.489053534803175 0.778849202366235 0.0147819190225368 0.015666359439299
"Gip" 0.0110113487199804 0.00680017312059513 0.00751107776078041 0.0163876195217409 0.0400846853717515 0.186328223590584 0.536137241077152 0.0472931490538324 0.0167685355199504
"CG15306" 3.90681711692035 3.66811246118818 4.73193679348231 4.74863578164514 5.65548100890095 5.48896221634501 3.34413576469004 2.82929075752622 2.49689147811535
"CG43740" 0.00196354289899437 0.0022744585217091 0.00612382068983615 0.0225863963361995 0.0280092938385336 0.0363300517441714 0.0192572221904056 0 0
"l(1)G0289" 0.0112647464755279 0.00883607174527158 0.0155834070704202 0.0346606840998969 0.083745276443811 0.147673306691217 0.234267913948068 0.0941701652793086 0.0131229634801049
"CG32679" 0 0.000792965321832462 0.00182666459402265 0 0.00248551373686771 0.00205117588502069 0.00441563334320869 0.001428216430531 0
"CG17841" 0.0162031651434098 0.0275423392897348 0.0366612168813663 0.0264927678745081 0.0623442160977986 0.0716689521477748 0.0703964222904717 0.0805915734296467 0.00533578067807101
"CG32686" 0.351286306055456 0.334282301036919 0.257069825363835 0.353475249095682 0.245091864559056 0.313642053439925 0.275030287989634 0.358764290583006 0.750730759276684
"CG2898" 1.08952281092134 0.999703589803899 1.00906817181663 0.954090986631145 0.919431037435531 0.729372990535575 0.387019399642789 0.72636875879951 2.64762933527887
"CG32681" 0.0306808528839052 0.0307159780139954 0.034229246023044 0.0498524386786474 0.0262997094738058 0.0250049815306553 0.0145649662322329 0.0404495346255511 0.50154392981516
"Psf3" 0.0117554296306373 0.0332949368372415 0.0516119791793329 0.0723439752120442 0.102493221390498 0.212425937530418 0.424929601182662 0.0409687836708632 0.0262983508796467
"flw" 0.0396447374683354 0.0477869744303491 0.0420903837573834 0.0443970201393899 0.0410772277489275 0.0462719196491879 0.103673828524444 1.54679002051874 0.0914697112640168
"CG32683" 0.00896069488694053 0.0279065733813311 0.0356983256067009 0.0228990286320833 0.0282769331885661 0.0187580415441604 0.00949811181918611 0.00326254723508436 0.00162459955651681
"RabX2" 0.746257031125287 1.25801181983843 1.65948424659875 1.33186228238859 1.7429399844355 1.33665946973242 0.516800169631726 0.702092550659416 0.342504393129521
"Neb-cGP" 1.17541292306043 1.66305214322799 1.89269706075188 2.03211525395757 2.33040914123734 3.23196408330085 4.05145881632363 8.65193335298162 0.74673195903789
"nocte" 0.0130710579514766 0.00698794748554408 0.00817830933952694 0 0.0201456281676318 0.0311740255113919 0.0502745103240718 0.198819582244961 0.0245286734599713
"CG42259" 0 0.000593035339437572 0.00117711626020712 0.00132803288846888 0.0012946911686075 0 0 0 0
"CR44779" 0.979751414090445 1.09289650732938 0.930604258720391 0.982741292175745 0.869104659430177 0.768439959385764 0.453186782085155 0.651489213391536 0.405115910911449
"CG2889" 0.0231086418867466 0.0369269618134367 0.0477494840951311 0.0674848596161989 0.0987884145839557 0.191385196392654 0.204538080567805 0.03177225753688 0.00910741006204879
"CG2887" 0.57854746342271 0.597971133858314 0.648027933991791 0.5619375421035 0.696588975398595 0.825793249463659 0.680929422533883 0.4028045954555 0.361099286247457
